"datetimePST","datatype","Latitude","Longitude","direction_deg","acc_x","acc_y","acc_z","pitch","Behaviour_state","Land"
"2023-07-09 01:50:58","SEN_ALL_5Hz",NA,NA,NA,159,-548,847,8.966209688,NA,1
"2023-07-09 01:50:58","SEN_ALL_5Hz",NA,NA,NA,175,-548,847,9.248938856,NA,1
"2023-07-09 01:51:00","SEN_ALL_5Hz",NA,NA,NA,159,-551,847,9.122366069,NA,1
"2023-07-09 01:51:01","SEN_ALL_5Hz",NA,NA,NA,159,-551,847,9.446258991,NA,1
"2023-07-09 01:51:02","SEN_ALL_5Hz",NA,NA,NA,175,-552,847,9.439284616,NA,1
"2023-07-09 01:51:02","SEN_ALL_5Hz",NA,NA,NA,175,-542,847,9.640470523,NA,1
"2023-07-09 01:51:04","SEN_ALL_5Hz",NA,NA,NA,159,-557,847,9.122366069,NA,1
"2023-07-09 01:51:05","SEN_ALL_5Hz",NA,NA,NA,175,-552,847,9.605307164,NA,1
"2023-07-09 01:51:06","SEN_ALL_5Hz",NA,NA,NA,159,-541,847,8.907130165,NA,1
"2023-07-09 01:51:06","SEN_ALL_5Hz",NA,NA,NA,159,-541,863,8.911758333,NA,1
"2023-07-09 02:05:39","GPS",48.63527679,-123.2907944,27,177,-639,779,9.860922851,NA,1
"2023-07-09 02:05:38","SEN_ALL_5Hz_START",NA,NA,NA,191,-639,783,10.23422532,NA,1
"2023-07-09 02:05:38","SEN_ALL_5Hz",NA,NA,NA,191,-644,783,10.47911718,NA,1
"2023-07-09 02:05:40","SEN_ALL_5Hz",NA,NA,NA,191,-652,767,10.37314076,NA,1
"2023-07-09 02:05:41","SEN_ALL_5Hz",NA,NA,NA,191,-648,783,10.67451697,NA,1
"2023-07-09 02:05:42","SEN_ALL_5Hz",NA,NA,NA,191,-643,783,10.68366499,NA,1
"2023-07-09 02:05:42","SEN_ALL_5Hz",NA,NA,NA,191,-642,783,10.69079548,NA,1
"2023-07-09 02:05:44","SEN_ALL_5Hz",NA,NA,NA,191,-645,783,10.71894579,NA,1
"2023-07-09 02:05:45","SEN_ALL_5Hz",NA,NA,NA,191,-649,767,10.70854016,NA,1
"2023-07-09 02:05:46","SEN_ALL_5Hz",NA,NA,NA,191,-645,783,10.69868956,NA,1
"2023-07-09 02:05:46","SEN_ALL_5Hz",NA,NA,NA,191,-641,783,10.66537256,NA,1
"2023-07-09 02:05:48","SEN_ALL_5Hz",NA,NA,NA,191,-639,783,10.69412422,NA,1
"2023-07-09 02:05:49","SEN_ALL_5Hz",NA,NA,NA,191,-637,783,10.34871915,NA,1
"2023-07-09 02:05:50","SEN_ALL_5Hz",NA,NA,NA,191,-640,783,10.71767404,NA,1
"2023-07-09 02:05:50","SEN_ALL_5Hz",NA,NA,NA,175,-637,783,10.18806712,NA,1
"2023-07-09 02:05:52","SEN_ALL_5Hz",NA,NA,NA,175,-632,783,9.984477652,NA,1
"2023-07-09 02:05:53","SEN_ALL_5Hz",NA,NA,NA,175,-631,799,9.790926852,NA,1
"2023-07-09 02:05:54","SEN_ALL_5Hz",NA,NA,NA,191,-637,783,10.31638605,NA,1
"2023-07-09 02:05:54","SEN_ALL_5Hz",NA,NA,NA,175,-646,767,10.01517975,NA,1
"2023-07-09 02:05:56","SEN_ALL_5Hz",NA,NA,NA,175,-641,783,10.50997839,NA,1
"2023-07-09 02:05:57","SEN_ALL_5Hz",NA,NA,NA,191,-634,783,10.17809124,NA,1
"2023-07-09 02:05:58","SEN_ALL_5Hz",NA,NA,NA,175,-639,783,10.1681197,NA,1
"2023-07-09 02:05:58","SEN_ALL_5Hz",NA,NA,NA,175,-643,783,9.998279011,NA,1
"2023-07-09 02:06:00","SEN_ALL_5Hz",NA,NA,NA,175,-644,783,10.14615268,NA,1
"2023-07-09 02:06:01","SEN_ALL_5Hz",NA,NA,NA,191,-641,783,10.14818993,NA,1
"2023-07-09 02:06:02","SEN_ALL_5Hz",NA,NA,NA,175,-647,783,9.771419406,NA,1
"2023-07-09 02:06:02","SEN_ALL_5Hz",NA,NA,NA,175,-646,783,9.802508141,NA,1
"2023-07-09 02:06:04","SEN_ALL_5Hz",NA,NA,NA,175,-645,783,9.786380813,NA,1
"2023-07-09 02:06:05","SEN_ALL_5Hz",NA,NA,NA,175,-643,783,9.797211375,NA,1
"2023-07-09 02:06:06","SEN_ALL_5Hz",NA,NA,NA,175,-642,783,9.815274778,NA,1
"2023-07-09 02:06:06","SEN_ALL_5Hz",NA,NA,NA,175,-645,783,9.80804757,NA,1
"2023-07-09 02:20:39","GPS",48.63526154,-123.2907486,85,174,-585,818,9.80174746,NA,1
"2023-07-09 02:20:38","SEN_ALL_5Hz_START",NA,NA,NA,175,-582,831,9.806186655,NA,1
"2023-07-09 02:20:38","SEN_ALL_5Hz",NA,NA,NA,175,-582,831,9.800895303,NA,1
"2023-07-09 02:20:40","SEN_ALL_5Hz",NA,NA,NA,175,-585,831,9.795469135,NA,1
"2023-07-09 02:20:41","SEN_ALL_5Hz",NA,NA,NA,175,-579,831,9.806321118,NA,1
"2023-07-09 02:20:42","SEN_ALL_5Hz",NA,NA,NA,175,-584,831,9.785701215,NA,1
"2023-07-09 02:20:42","SEN_ALL_5Hz",NA,NA,NA,175,-583,831,9.832155966,NA,1
"2023-07-09 02:20:44","SEN_ALL_5Hz",NA,NA,NA,175,-592,815,9.836360165,NA,1
"2023-07-09 02:20:45","SEN_ALL_5Hz",NA,NA,NA,175,-595,815,10.00464963,NA,1
"2023-07-09 02:20:46","SEN_ALL_5Hz",NA,NA,NA,175,-593,815,10.02755423,NA,1
"2023-07-09 02:20:46","SEN_ALL_5Hz",NA,NA,NA,175,-596,815,9.830765278,NA,1
"2023-07-09 02:20:48","SEN_ALL_5Hz",NA,NA,NA,175,-586,831,9.816726655,NA,1
"2023-07-09 02:20:49","SEN_ALL_5Hz",NA,NA,NA,175,-581,831,9.814909653,NA,1
"2023-07-09 02:20:50","SEN_ALL_5Hz",NA,NA,NA,175,-582,815,9.964096746,NA,1
"2023-07-09 02:20:50","SEN_ALL_5Hz",NA,NA,NA,191,-585,831,9.996009272,NA,1
"2023-07-09 02:20:52","SEN_ALL_5Hz",NA,NA,NA,191,-582,815,10.39279051,NA,1
"2023-07-09 02:20:53","SEN_ALL_5Hz",NA,NA,NA,175,-584,831,9.775932349,NA,1
"2023-07-09 02:20:54","SEN_ALL_5Hz",NA,NA,NA,175,-578,831,9.814909653,NA,1
"2023-07-09 02:20:54","SEN_ALL_5Hz",NA,NA,NA,175,-580,831,9.808491341,NA,1
"2023-07-09 02:20:56","SEN_ALL_5Hz",NA,NA,NA,175,-582,815,10.00609862,NA,1
"2023-07-09 02:20:57","SEN_ALL_5Hz",NA,NA,NA,175,-595,815,10.17595165,NA,1
"2023-07-09 02:20:58","SEN_ALL_5Hz",NA,NA,NA,175,-585,815,10.38690795,NA,1
"2023-07-09 02:20:58","SEN_ALL_5Hz",NA,NA,NA,191,-584,831,10.69969698,NA,1
"2023-07-09 02:21:00","SEN_ALL_5Hz",NA,NA,NA,191,-582,815,10.70451856,NA,1
"2023-07-09 02:21:01","SEN_ALL_5Hz",NA,NA,NA,191,-586,831,10.67764428,NA,1
"2023-07-09 02:21:02","SEN_ALL_5Hz",NA,NA,NA,191,-583,815,10.35488818,NA,1
"2023-07-09 02:21:02","SEN_ALL_5Hz",NA,NA,NA,175,-595,815,10.19804097,NA,1
"2023-07-09 02:21:04","SEN_ALL_5Hz",NA,NA,NA,175,-595,815,10.00117978,NA,1
"2023-07-09 02:21:05","SEN_ALL_5Hz",NA,NA,NA,191,-604,815,10.49208959,NA,1
"2023-07-09 02:21:06","SEN_ALL_5Hz",NA,NA,NA,175,-599,815,10.54869047,NA,1
"2023-07-09 02:21:06","SEN_ALL_5Hz",NA,NA,NA,191,-596,815,10.56434959,NA,1
"2023-07-09 02:35:39","GPS",48.63507843,-123.2910995,131,141,-591,817,9.089747989,NA,1
"2023-07-09 02:35:38","SEN_ALL_5Hz_START",NA,NA,NA,143,-589,831,8.722973249,NA,1
"2023-07-09 02:35:38","SEN_ALL_5Hz",NA,NA,NA,159,-592,815,8.730929983,NA,1
"2023-07-09 02:35:40","SEN_ALL_5Hz",NA,NA,NA,159,-600,815,8.733885098,NA,1
"2023-07-09 02:35:41","SEN_ALL_5Hz",NA,NA,NA,159,-601,815,8.923518018,NA,1
"2023-07-09 02:35:42","SEN_ALL_5Hz",NA,NA,NA,159,-601,815,8.866949888,NA,1
"2023-07-09 02:35:42","SEN_ALL_5Hz",NA,NA,NA,159,-599,815,8.762882846,NA,1
"2023-07-09 02:35:44","SEN_ALL_5Hz",NA,NA,NA,143,-598,831,8.542583473,NA,1
"2023-07-09 02:35:45","SEN_ALL_5Hz",NA,NA,NA,159,-605,815,8.359138866,NA,1
"2023-07-09 02:35:46","SEN_ALL_5Hz",NA,NA,NA,143,-603,831,8.733885098,NA,1
"2023-07-09 02:35:46","SEN_ALL_5Hz",NA,NA,NA,159,-604,815,8.537537186,NA,1
"2023-07-09 02:35:48","SEN_ALL_5Hz",NA,NA,NA,159,-600,815,8.928664075,NA,1
"2023-07-09 02:35:49","SEN_ALL_5Hz",NA,NA,NA,159,-605,815,8.890592118,NA,1
"2023-07-09 02:35:50","SEN_ALL_5Hz",NA,NA,NA,159,-605,815,8.35581362,NA,1
"2023-07-09 02:35:50","SEN_ALL_5Hz",NA,NA,NA,159,-610,815,8.548006209,NA,1
"2023-07-09 02:35:52","SEN_ALL_5Hz",NA,NA,NA,143,-602,815,8.178979915,NA,1
"2023-07-09 02:35:53","SEN_ALL_5Hz",NA,NA,NA,143,-594,831,8.378430014,NA,1
"2023-07-09 02:35:54","SEN_ALL_5Hz",NA,NA,NA,159,-596,815,8.555259332,NA,1
"2023-07-09 02:35:54","SEN_ALL_5Hz",NA,NA,NA,159,-602,831,8.91144314,NA,1
"2023-07-09 02:35:56","SEN_ALL_5Hz",NA,NA,NA,159,-602,815,8.907356846,NA,1
"2023-07-09 02:35:57","SEN_ALL_5Hz",NA,NA,NA,159,-598,815,8.370687934,NA,1
"2023-07-09 02:35:58","SEN_ALL_5Hz",NA,NA,NA,143,-599,815,8.404292114,NA,1
"2023-07-09 02:35:58","SEN_ALL_5Hz",NA,NA,NA,143,-594,831,7.980367989,NA,1
"2023-07-09 02:36:00","SEN_ALL_5Hz",NA,NA,NA,143,-592,831,7.977367718,NA,1
"2023-07-09 02:36:01","SEN_ALL_5Hz",NA,NA,NA,159,-593,831,8.163572159,NA,1
"2023-07-09 02:36:02","SEN_ALL_5Hz",NA,NA,NA,143,-587,831,8.525338115,NA,1
"2023-07-09 02:36:02","SEN_ALL_5Hz",NA,NA,NA,159,-592,831,8.511992389,NA,1
"2023-07-09 02:36:04","SEN_ALL_5Hz",NA,NA,NA,159,-588,831,8.692653382,NA,1
"2023-07-09 02:36:05","SEN_ALL_5Hz",NA,NA,NA,159,-595,831,8.512354494,NA,1
"2023-07-09 02:36:06","SEN_ALL_5Hz",NA,NA,NA,159,-592,815,8.90031024,NA,1
"2023-07-09 02:36:06","SEN_ALL_5Hz",NA,NA,NA,159,-591,831,8.535703205,NA,1
"2023-07-09 02:50:39","GPS",48.63823318,-123.2976456,11,142,-647,774,8.371609662,NA,0
"2023-07-09 02:50:38","SEN_ALL_5Hz_START",NA,NA,NA,159,-649,783,8.166904047,NA,0
"2023-07-09 02:50:38","SEN_ALL_5Hz",NA,NA,NA,143,-653,783,7.984045722,NA,0
"2023-07-09 02:50:40","SEN_ALL_5Hz",NA,NA,NA,127,-646,783,7.652437609,NA,0
"2023-07-09 02:50:41","SEN_ALL_5Hz",NA,NA,NA,143,-633,799,7.785644738,NA,0
"2023-07-09 02:50:42","SEN_ALL_5Hz",NA,NA,NA,143,-685,799,7.969089114,NA,0
"2023-07-09 02:50:42","SEN_ALL_5Hz",NA,NA,NA,143,-609,815,8.170292575,NA,0
"2023-07-09 02:50:44","SEN_ALL_5Hz",NA,NA,NA,31,-411,911,8.563351395,NA,0
"2023-07-09 02:50:45","SEN_ALL_5Hz",NA,NA,NA,159,-599,815,9.824441467,NA,0
"2023-07-09 02:50:46","SEN_ALL_5Hz",NA,NA,NA,143,-591,831,8.507551977,NA,0
"2023-07-09 02:50:46","SEN_ALL_5Hz",NA,NA,NA,159,-604,831,8.401493116,NA,0
"2023-07-09 02:50:48","SEN_ALL_5Hz",NA,NA,NA,175,-541,863,8.363034971,NA,0
"2023-07-09 02:50:49","SEN_ALL_5Hz",NA,NA,NA,159,-523,831,7.737226002,NA,0
"2023-07-09 02:50:50","SEN_ALL_5Hz",NA,NA,NA,175,-559,847,10.49493915,NA,0
"2023-07-09 02:50:50","SEN_ALL_5Hz",NA,NA,NA,239,-850,623,11.47890543,NA,0
"2023-07-09 02:50:52","SEN_ALL_5Hz",NA,NA,NA,207,-680,527,10.13458527,NA,0
"2023-07-09 02:50:53","SEN_ALL_5Hz",NA,NA,NA,143,-856,591,7.53833589,NA,0
"2023-07-09 02:50:54","SEN_ALL_5Hz",NA,NA,NA,143,-698,719,8.207310645,NA,0
"2023-07-09 02:50:54","SEN_ALL_5Hz",NA,NA,NA,127,-670,767,6.742179752,NA,0
"2023-07-09 02:50:56","SEN_ALL_5Hz",NA,NA,NA,223,-516,879,11.3636259,NA,0
"2023-07-09 02:50:57","SEN_ALL_5Hz",NA,NA,NA,-49,-486,863,5.939996734,NA,0
"2023-07-09 02:50:58","SEN_ALL_5Hz",NA,NA,NA,-73,301,799,13.63037702,NA,0
"2023-07-09 02:50:58","SEN_ALL_5Hz",NA,NA,NA,335,-478,879,5.114404735,NA,0
"2023-07-09 02:51:00","SEN_ALL_5Hz",NA,NA,NA,303,-289,959,10.21770413,NA,0
"2023-07-09 02:51:01","SEN_ALL_5Hz",NA,NA,NA,127,-451,895,9.679517332,NA,0
"2023-07-09 02:51:02","SEN_ALL_5Hz",NA,NA,NA,143,-601,815,7.567214622,NA,0
"2023-07-09 02:51:02","SEN_ALL_5Hz",NA,NA,NA,111,-771,751,8.445973022,NA,0
"2023-07-09 02:51:04","SEN_ALL_5Hz",NA,NA,NA,239,-698,671,9.006443678,NA,0
"2023-07-09 02:51:05","SEN_ALL_5Hz",NA,NA,NA,271,-715,703,9.726610726,NA,0
"2023-07-09 02:51:06","SEN_ALL_5Hz",NA,NA,NA,127,-734,735,8.083181641,NA,0
"2023-07-09 02:51:06","SEN_ALL_5Hz",NA,NA,NA,95,-687,735,5.300884428,NA,0
"2023-07-09 03:05:39","GPS",48.63809586,-123.2974777,5,79,-739,705,5.318149696,NA,0
"2023-07-09 03:05:38","SEN_ALL_5Hz_START",NA,NA,NA,127,-815,591,5.745767975,NA,0
"2023-07-09 03:05:38","SEN_ALL_5Hz",NA,NA,NA,79,-863,639,1.883431894,NA,0
"2023-07-09 03:05:40","SEN_ALL_5Hz",NA,NA,NA,31,-753,735,1.384012135,NA,0
"2023-07-09 03:05:41","SEN_ALL_5Hz",NA,NA,NA,15,-718,735,1.190713904,NA,0
"2023-07-09 03:05:42","SEN_ALL_5Hz",NA,NA,NA,-1,-758,671,-1.863637433,NA,0
"2023-07-09 03:05:42","SEN_ALL_5Hz",NA,NA,NA,79,-749,735,-0.781999541,NA,0
"2023-07-09 03:05:44","SEN_ALL_5Hz",NA,NA,NA,-65,-784,655,-0.05508472,NA,0
"2023-07-09 03:05:45","SEN_ALL_5Hz",NA,NA,NA,-17,-818,639,1.010680202,NA,0
"2023-07-09 03:05:46","SEN_ALL_5Hz",NA,NA,NA,-1,-756,687,0.30152906,NA,0
"2023-07-09 03:05:46","SEN_ALL_5Hz",NA,NA,NA,15,-719,735,-1.111758466,NA,0
"2023-07-09 03:05:48","SEN_ALL_5Hz",NA,NA,NA,-97,-807,671,-3.356005698,NA,0
"2023-07-09 03:05:49","SEN_ALL_5Hz",NA,NA,NA,-129,-754,591,-5.685931232,NA,0
"2023-07-09 03:05:50","SEN_ALL_5Hz",NA,NA,NA,-177,-803,623,-2.582686125,NA,0
"2023-07-09 03:05:50","SEN_ALL_5Hz",NA,NA,NA,-33,-723,671,-1.682549197,NA,0
"2023-07-09 03:05:52","SEN_ALL_5Hz",NA,NA,NA,-49,-747,687,-0.759605883,NA,0
"2023-07-09 03:05:53","SEN_ALL_5Hz",NA,NA,NA,-17,-774,703,-0.232897508,NA,0
"2023-07-09 03:05:54","SEN_ALL_5Hz",NA,NA,NA,63,-799,639,-6.550593884,NA,0
"2023-07-09 03:05:54","SEN_ALL_5Hz",NA,NA,NA,-33,-717,623,-5.325761308,NA,0
"2023-07-09 03:05:56","SEN_ALL_5Hz",NA,NA,NA,-49,-721,767,-3.665916221,NA,0
"2023-07-09 03:05:57","SEN_ALL_5Hz",NA,NA,NA,-81,-677,783,-3.464800584,NA,0
"2023-07-09 03:05:58","SEN_ALL_5Hz",NA,NA,NA,-49,-678,767,-1.296664384,NA,0
"2023-07-09 03:05:58","SEN_ALL_5Hz",NA,NA,NA,-113,-810,879,-3.68330903,NA,0
"2023-07-09 03:06:00","SEN_ALL_5Hz",NA,NA,NA,-65,-742,735,-0.778490035,NA,0
"2023-07-09 03:06:01","SEN_ALL_5Hz",NA,NA,NA,-1,-600,799,-1.441924737,NA,0
"2023-07-09 03:06:02","SEN_ALL_5Hz",NA,NA,NA,-49,-668,783,-1.331668343,NA,0
"2023-07-09 03:06:02","SEN_ALL_5Hz",NA,NA,NA,-1,-615,815,-1.631704737,NA,0
"2023-07-09 03:06:04","SEN_ALL_5Hz",NA,NA,NA,-1,-715,751,0.30207343,NA,0
"2023-07-09 03:06:05","SEN_ALL_5Hz",NA,NA,NA,-33,-676,751,-1.476389988,NA,0
"2023-07-09 03:06:06","SEN_ALL_5Hz",NA,NA,NA,-49,-720,735,-1.846225836,NA,0
"2023-07-09 03:06:06","SEN_ALL_5Hz",NA,NA,NA,-1,-593,751,-3.640944643,NA,0
"2023-07-09 03:20:39","GPS",48.638134,-123.2974243,68,80,-723,724,2.2892872,NA,0
"2023-07-09 03:20:38","SEN_ALL_5Hz_START",NA,NA,NA,79,-712,735,3.52302421,NA,0
"2023-07-09 03:20:38","SEN_ALL_5Hz",NA,NA,NA,95,-714,735,5.306763231,NA,0
"2023-07-09 03:20:40","SEN_ALL_5Hz",NA,NA,NA,95,-708,735,5.125511463,NA,0
"2023-07-09 03:20:41","SEN_ALL_5Hz",NA,NA,NA,95,-719,735,5.312865611,NA,0
"2023-07-09 03:20:42","SEN_ALL_5Hz",NA,NA,NA,79,-712,735,4.583858909,NA,0
"2023-07-09 03:20:42","SEN_ALL_5Hz",NA,NA,NA,95,-717,735,4.77053305,NA,0
"2023-07-09 03:20:44","SEN_ALL_5Hz",NA,NA,NA,79,-709,751,4.594048144,NA,0
"2023-07-09 03:20:45","SEN_ALL_5Hz",NA,NA,NA,79,-714,735,4.772470604,NA,0
"2023-07-09 03:20:46","SEN_ALL_5Hz",NA,NA,NA,95,-711,735,4.959488923,NA,0
"2023-07-09 03:20:46","SEN_ALL_5Hz",NA,NA,NA,95,-716,735,4.753771511,NA,0
"2023-07-09 03:20:48","SEN_ALL_5Hz",NA,NA,NA,95,-716,735,5.123036901,NA,0
"2023-07-09 03:20:49","SEN_ALL_5Hz",NA,NA,NA,95,-703,751,5.110347287,NA,0
"2023-07-09 03:20:50","SEN_ALL_5Hz",NA,NA,NA,95,-711,735,5.313224319,NA,0
"2023-07-09 03:20:50","SEN_ALL_5Hz",NA,NA,NA,95,-708,735,5.313224319,NA,0
"2023-07-09 03:20:52","SEN_ALL_5Hz",NA,NA,NA,79,-707,751,5.115121502,NA,0
"2023-07-09 03:20:53","SEN_ALL_5Hz",NA,NA,NA,95,-694,751,5.112353102,NA,0
"2023-07-09 03:20:54","SEN_ALL_5Hz",NA,NA,NA,63,-710,735,4.94626345,NA,0
"2023-07-09 03:20:54","SEN_ALL_5Hz",NA,NA,NA,95,-679,751,5.307980631,NA,0
"2023-07-09 03:20:56","SEN_ALL_5Hz",NA,NA,NA,95,-697,751,5.307055318,NA,0
"2023-07-09 03:20:57","SEN_ALL_5Hz",NA,NA,NA,95,-704,751,5.293061247,NA,0
"2023-07-09 03:20:58","SEN_ALL_5Hz",NA,NA,NA,95,-701,751,5.288170545,NA,0
"2023-07-09 03:20:58","SEN_ALL_5Hz",NA,NA,NA,95,-701,751,4.763392392,NA,0
"2023-07-09 03:21:00","SEN_ALL_5Hz",NA,NA,NA,95,-697,751,5.467402176,NA,0
"2023-07-09 03:21:01","SEN_ALL_5Hz",NA,NA,NA,95,-701,751,5.45154306,NA,0
"2023-07-09 03:21:02","SEN_ALL_5Hz",NA,NA,NA,95,-688,751,5.502136305,NA,0
"2023-07-09 03:21:02","SEN_ALL_5Hz",NA,NA,NA,95,-696,751,5.307755819,NA,0
"2023-07-09 03:21:04","SEN_ALL_5Hz",NA,NA,NA,95,-714,751,5.305788542,NA,0
"2023-07-09 03:21:05","SEN_ALL_5Hz",NA,NA,NA,95,-702,735,5.291046662,NA,0
"2023-07-09 03:21:06","SEN_ALL_5Hz",NA,NA,NA,95,-687,751,5.140106762,NA,0
"2023-07-09 03:21:06","SEN_ALL_5Hz",NA,NA,NA,79,-690,767,4.588328486,NA,0
"2023-07-09 03:35:39","GPS",48.63811111,-123.2974854,246,137,-675,756,6.672718832,NA,0
"2023-07-09 03:35:38","SEN_ALL_5Hz_START",NA,NA,NA,127,-682,767,7.199145811,NA,0
"2023-07-09 03:35:38","SEN_ALL_5Hz",NA,NA,NA,143,-671,767,8.001249151,NA,0
"2023-07-09 03:35:40","SEN_ALL_5Hz",NA,NA,NA,143,-677,751,8.00547627,NA,0
"2023-07-09 03:35:41","SEN_ALL_5Hz",NA,NA,NA,143,-668,767,8.186285895,NA,0
"2023-07-09 03:35:42","SEN_ALL_5Hz",NA,NA,NA,143,-678,751,8.16327009,NA,0
"2023-07-09 03:35:42","SEN_ALL_5Hz",NA,NA,NA,143,-674,751,8.181166502,NA,0
"2023-07-09 03:35:44","SEN_ALL_5Hz",NA,NA,NA,143,-678,767,8.008534397,NA,0
"2023-07-09 03:35:45","SEN_ALL_5Hz",NA,NA,NA,143,-680,751,7.800384699,NA,0
"2023-07-09 03:35:46","SEN_ALL_5Hz",NA,NA,NA,143,-670,767,7.967357947,NA,0
"2023-07-09 03:35:46","SEN_ALL_5Hz",NA,NA,NA,143,-680,751,7.987924277,NA,0
"2023-07-09 03:35:48","SEN_ALL_5Hz",NA,NA,NA,143,-676,751,8.017873585,NA,0
"2023-07-09 03:35:49","SEN_ALL_5Hz",NA,NA,NA,143,-679,767,8.022927531,NA,0
"2023-07-09 03:35:50","SEN_ALL_5Hz",NA,NA,NA,143,-677,751,8.007497193,NA,0
"2023-07-09 03:35:50","SEN_ALL_5Hz",NA,NA,NA,143,-677,751,8.010609096,NA,0
"2023-07-09 03:35:52","SEN_ALL_5Hz",NA,NA,NA,159,-680,767,7.8003557,NA,0
"2023-07-09 03:35:53","SEN_ALL_5Hz",NA,NA,NA,143,-671,767,7.804226662,NA,0
"2023-07-09 03:35:54","SEN_ALL_5Hz",NA,NA,NA,143,-675,751,8.017708351,NA,0
"2023-07-09 03:35:54","SEN_ALL_5Hz",NA,NA,NA,143,-678,751,7.997130509,NA,0
"2023-07-09 03:35:56","SEN_ALL_5Hz",NA,NA,NA,159,-672,767,8.000239489,NA,0
"2023-07-09 03:35:57","SEN_ALL_5Hz",NA,NA,NA,143,-676,751,8.009571698,NA,0
"2023-07-09 03:35:58","SEN_ALL_5Hz",NA,NA,NA,143,-681,767,8.010609096,NA,0
"2023-07-09 03:35:58","SEN_ALL_5Hz",NA,NA,NA,143,-679,751,8.019795722,NA,0
"2023-07-09 03:36:00","SEN_ALL_5Hz",NA,NA,NA,159,-678,751,8.383542288,NA,0
"2023-07-09 03:36:01","SEN_ALL_5Hz",NA,NA,NA,143,-674,767,8.340286771,NA,0
"2023-07-09 03:36:02","SEN_ALL_5Hz",NA,NA,NA,143,-672,767,8.528268081,NA,0
"2023-07-09 03:36:02","SEN_ALL_5Hz",NA,NA,NA,159,-667,751,8.555864743,NA,0
"2023-07-09 03:36:04","SEN_ALL_5Hz",NA,NA,NA,143,-669,767,7.991793891,NA,0
"2023-07-09 03:36:05","SEN_ALL_5Hz",NA,NA,NA,143,-672,751,7.819426567,NA,0
"2023-07-09 03:36:06","SEN_ALL_5Hz",NA,NA,NA,159,-673,767,8.365263398,NA,0
"2023-07-09 03:36:06","SEN_ALL_5Hz",NA,NA,NA,143,-674,767,8.002274768,NA,0
"2023-07-09 03:50:39","GPS",48.63842392,-123.2984619,156,193,-614,796,10.00586009,NA,0
"2023-07-09 03:50:38","SEN_ALL_5Hz_START",NA,NA,NA,191,-614,799,10.38324354,NA,0
"2023-07-09 03:50:38","SEN_ALL_5Hz",NA,NA,NA,207,-612,799,11.25356184,NA,0
"2023-07-09 03:50:40","SEN_ALL_5Hz",NA,NA,NA,207,-609,799,11.61393331,NA,0
"2023-07-09 03:50:41","SEN_ALL_5Hz",NA,NA,NA,191,-619,799,11.43108458,NA,0
"2023-07-09 03:50:42","SEN_ALL_5Hz",NA,NA,NA,207,-617,799,11.24294952,NA,0
"2023-07-09 03:50:42","SEN_ALL_5Hz",NA,NA,NA,207,-615,799,11.59754463,NA,0
"2023-07-09 03:50:44","SEN_ALL_5Hz",NA,NA,NA,207,-608,799,11.43108458,NA,0
"2023-07-09 03:50:45","SEN_ALL_5Hz",NA,NA,NA,207,-620,799,11.58935237,NA,0
"2023-07-09 03:50:46","SEN_ALL_5Hz",NA,NA,NA,207,-620,799,11.57160744,NA,0
"2023-07-09 03:50:46","SEN_ALL_5Hz",NA,NA,NA,207,-619,799,11.58116154,NA,0
"2023-07-09 03:50:48","SEN_ALL_5Hz",NA,NA,NA,207,-615,799,11.43916294,NA,0
"2023-07-09 03:50:49","SEN_ALL_5Hz",NA,NA,NA,207,-614,799,11.59071764,NA,0
"2023-07-09 03:50:50","SEN_ALL_5Hz",NA,NA,NA,191,-619,799,11.05891679,NA,0
"2023-07-09 03:50:50","SEN_ALL_5Hz",NA,NA,NA,191,-614,799,10.90197914,NA,0
"2023-07-09 03:50:52","SEN_ALL_5Hz",NA,NA,NA,207,-608,799,11.63169363,NA,0
"2023-07-09 03:50:53","SEN_ALL_5Hz",NA,NA,NA,207,-614,799,11.62349581,NA,0
"2023-07-09 03:50:54","SEN_ALL_5Hz",NA,NA,NA,207,-604,799,11.65219343,NA,0
"2023-07-09 03:50:54","SEN_ALL_5Hz",NA,NA,NA,191,-556,767,10.8385784,NA,0
"2023-07-09 03:50:56","SEN_ALL_5Hz",NA,NA,NA,191,-621,799,10.70372769,NA,0
"2023-07-09 03:50:57","SEN_ALL_5Hz",NA,NA,NA,191,-626,799,11.05836804,NA,0
"2023-07-09 03:50:58","SEN_ALL_5Hz",NA,NA,NA,191,-626,799,11.0236559,NA,0
"2023-07-09 03:50:58","SEN_ALL_5Hz",NA,NA,NA,207,-618,799,11.23631809,NA,0
"2023-07-09 03:51:00","SEN_ALL_5Hz",NA,NA,NA,207,-622,799,11.05369102,NA,0
"2023-07-09 03:51:01","SEN_ALL_5Hz",NA,NA,NA,191,-618,815,11.05787307,NA,0
"2023-07-09 03:51:02","SEN_ALL_5Hz",NA,NA,NA,191,-611,799,11.07851904,NA,0
"2023-07-09 03:51:02","SEN_ALL_5Hz",NA,NA,NA,191,-614,799,11.27479362,NA,0
"2023-07-09 03:51:04","SEN_ALL_5Hz",NA,NA,NA,207,-615,799,11.26550358,NA,0
"2023-07-09 03:51:05","SEN_ALL_5Hz",NA,NA,NA,207,-612,815,11.2523674,NA,0
"2023-07-09 03:51:06","SEN_ALL_5Hz",NA,NA,NA,207,-611,799,11.41638778,NA,0
